,correct_option,validated_option,llama70b,llama13b,llama7b,gpt35turbo,finetuned_gpt3,random,MoMu_zero,multimodal_correct_option,MoleculeSTM_zero,KV-PLM_zero,kvplm_correct_option,SciBERT_zero,MoMu_finetuned,MoleculeSTM_finetuned,galactica-125m_zero,galactica_correct_option,galactica-1.3b_zero,galactica-6.7b_zero,galactica-125m_finetuned,galactica-1.3b_finetuned,galactica-6.7b_finetuned
2719,3,3,4,4,3,4,3,2,2,2,2,1,2,0,2,2,0,2,3,0,1,2,2
2720,1,1,4,3,4,4,5,5,1,0,0,2,0,3,1,0,0,0,0,0,1,0,0
2721,1,1,2,2,5,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2722,3,3,4,4,4,1,3,5,2,2,3,0,2,1,2,3,0,2,0,0,1,0,2
2723,5,5,4,3,5,3,5,2,1,4,1,1,4,0,1,1,0,4,0,0,1,2,2
2724,2,2,4,1,5,2,2,2,2,1,0,2,1,4,0,1,0,1,0,0,2,0,1
2725,3,3,3,5,4,3,2,5,0,2,0,3,2,4,0,2,0,2,0,0,1,2,0
2726,4,4,3,3,4,3,4,3,0,3,4,3,3,4,4,0,0,3,0,0,1,2,0
2727,4,4,4,4,5,1,2,4,1,3,1,0,3,1,3,1,0,3,0,0,1,0,3
2728,2,2,2,2,5,2,2,3,0,1,1,3,1,1,0,3,0,1,0,1,1,1,1
2729,3,3,3,3,4,2,3,1,2,2,2,2,2,2,2,2,0,2,0,0,1,2,2
2730,3,3,4,2,5,4,5,5,2,2,3,2,2,1,2,2,0,2,0,0,1,2,2
2731,3,3,2,3,5,3,3,1,0,2,1,2,2,2,1,1,0,2,0,0,1,1,1
2732,5,5,3,3,5,3,1,1,2,4,2,2,4,4,2,2,0,4,0,0,1,0,2
2733,5,5,5,5,5,5,2,1,3,4,4,0,4,0,4,4,0,4,0,4,1,4,4
2734,4,4,4,4,4,4,1,2,0,3,1,4,3,3,2,2,0,3,0,0,1,0,0
2735,5,5,1,4,5,1,2,2,1,4,1,3,4,2,1,1,0,4,0,0,2,2,0
2736,3,3,3,3,5,2,3,1,2,2,2,2,2,0,2,2,0,2,0,0,2,2,0
2737,3,3,3,3,4,4,5,3,3,2,3,2,2,1,2,2,0,2,4,0,1,2,2
2738,4,4,3,3,4,3,4,3,1,3,1,2,3,2,1,1,0,3,0,2,1,3,2
2739,4,4,4,3,1,4,2,5,3,3,3,3,3,4,3,3,0,3,0,0,1,3,3
2740,5,5,3,3,3,3,1,4,3,4,4,4,4,3,3,4,0,4,0,0,0,2,1
2741,3,3,4,3,3,3,3,5,3,2,3,1,2,2,1,2,0,2,0,0,1,2,3
2742,3,3,3,3,3,3,2,2,3,2,0,0,2,3,4,0,0,2,0,0,0,0,0
2743,3,3,3,3,4,3,3,3,0,2,0,0,2,0,0,0,0,2,0,1,0,1,2
2744,4,4,3,3,5,5,1,1,3,3,3,1,3,0,3,3,0,3,0,0,1,2,2
2745,2,2,2,2,2,2,2,5,2,1,1,3,1,3,0,1,0,1,0,1,1,1,1
2746,1,1,1,1,5,1,2,2,3,0,3,0,0,1,3,3,0,0,0,0,1,0,0
2747,2,2,2,2,5,2,2,1,4,1,1,0,1,2,1,1,0,1,0,0,1,1,1
2748,3,3,3,3,5,3,3,3,2,2,2,3,2,2,2,2,0,2,0,0,1,2,2
2749,2,2,2,5,5,2,1,3,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1
2750,3,3,3,3,5,3,3,1,2,2,2,2,2,2,2,2,0,2,2,2,1,2,2
2751,1,1,1,5,4,1,5,1,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0
2752,4,4,4,4,4,2,3,5,3,3,3,3,3,2,3,3,0,3,0,3,1,3,3
2753,3,3,3,3,3,3,3,1,2,2,1,1,2,3,4,4,0,2,2,2,1,2,2
2754,5,5,4,3,5,2,4,1,4,4,4,4,4,4,4,4,0,4,0,0,1,0,1
2755,3,3,3,4,4,3,3,2,1,2,1,3,2,2,1,1,0,2,0,0,1,2,2
2756,2,2,4,4,4,4,2,4,4,1,1,2,1,3,4,4,0,1,0,0,1,2,2
2757,5,5,5,3,5,3,5,1,3,4,0,4,4,4,3,0,0,4,0,0,1,4,4
2758,3,3,3,3,5,3,2,5,2,2,1,2,2,0,2,4,0,2,0,0,0,2,0
2759,4,4,4,1,4,4,4,3,3,3,3,3,3,3,3,3,0,3,3,0,1,0,0
2760,2,2,2,1,5,24,2,5,2,1,2,0,1,4,2,0,0,1,2,0,1,1,1
2761,5,5,3,3,4,6,2,3,1,4,0,2,4,2,1,0,0,4,0,2,1,0,1
2762,3,3,2,1,5,3,2,5,2,2,0,3,2,4,2,1,0,2,0,0,1,0,0
2763,3,3,3,3,5,3,5,4,0,2,2,3,2,1,0,2,0,2,2,0,1,2,2
2764,1,1,2,5,5,1,3,2,0,0,1,1,0,2,2,0,0,0,0,0,1,0,2
2765,1,1,2,2,5,2,3,2,1,0,0,4,0,0,1,3,0,0,0,0,1,0,0
2766,3,3,3,3,5,3,3,3,1,2,0,0,2,4,1,0,0,2,0,2,2,2,2
2767,2,2,4,3,5,2,4,5,1,1,1,4,1,0,1,1,0,1,0,0,1,1,1
2768,5,5,4,1,5,4,2,1,4,4,4,4,4,0,4,4,0,4,0,0,1,2,4
2769,2,2,3,2,5,1,2,4,0,1,3,1,1,1,0,2,0,1,0,0,1,0,1
2770,5,5,3,3,5,3,3,1,1,4,0,4,4,0,3,3,0,4,0,0,1,3,2
2771,5,5,3,1,5,5,3,1,1,4,4,1,4,0,1,2,0,4,0,0,1,0,1
2772,5,5,3,3,5,2,5,3,1,4,0,0,4,4,0,2,0,4,0,0,0,2,4
2773,3,3,3,3,5,3,2,1,2,2,0,0,2,4,2,3,0,2,0,2,1,2,2
2774,2,2,4,1,5,2,2,5,2,1,1,3,1,4,2,1,0,1,0,0,2,2,1
2775,3,3,3,1,5,3,3,3,3,2,1,2,2,2,3,3,0,2,0,0,1,2,2
2776,5,5,3,5,5,5,2,2,3,4,0,0,4,4,3,0,0,4,0,0,0,2,0
2777,3,3,3,1,4,3,3,4,2,2,2,1,2,0,2,2,0,2,0,0,1,2,2
2778,5,5,5,5,5,5,5,3,2,4,2,1,4,3,2,2,0,4,0,4,1,4,4
2779,3,3,3,3,5,3,1,2,2,2,1,2,2,3,2,1,0,2,2,0,1,0,0
2780,2,2,4,5,5,1,1,1,2,1,2,1,1,4,1,1,0,1,0,0,1,0,0
2781,3,3,2,3,5,2,1,4,0,2,0,1,2,4,0,0,1,2,0,0,2,2,0
2782,1,1,4,4,5,3,1,5,0,0,0,2,0,3,0,0,0,0,0,0,1,1,2
2783,2,2,2,3,5,5,2,1,1,1,0,0,1,2,4,0,0,1,0,3,1,0,1
2784,2,2,4,2,4,4,2,4,4,1,3,4,1,2,1,3,0,1,0,0,1,1,1
2785,5,5,4,5,5,5,1,3,2,4,2,0,4,0,2,4,0,4,0,0,1,1,1
2786,4,4,4,1,5,4,3,5,2,3,1,1,3,2,2,1,0,3,2,3,1,3,2
2787,5,5,4,3,5,5,1,3,1,4,1,0,4,3,1,0,0,4,0,0,1,2,2
2788,5,5,1,3,5,5,3,5,2,4,4,4,4,2,2,4,0,4,0,0,1,0,2
2789,4,4,4,4,4,4,2,5,3,3,3,3,3,3,3,3,0,3,0,0,1,3,3
2790,3,3,3,5,5,2,2,2,0,2,3,3,2,2,0,0,0,2,2,0,1,2,2
2791,3,3,2,3,4,3,1,5,4,2,0,1,2,0,4,4,0,2,0,0,1,0,0
2792,4,4,4,1,5,2,4,1,2,3,2,3,3,2,2,2,0,3,0,0,1,0,0
2793,1,1,1,5,5,1,1,3,3,0,2,0,0,1,3,2,0,0,0,0,1,0,0
2794,3,3,3,3,5,3,2,1,1,2,1,4,2,0,1,1,0,2,0,0,1,2,2
2795,4,4,3,3,5,3,3,1,1,3,3,2,3,2,4,4,0,3,0,0,1,0,3
2796,2,2,3,3,5,3,4,4,1,1,2,2,1,2,1,1,0,1,0,0,1,2,1
2797,3,3,2,2,5,5,3,3,3,2,4,3,2,3,3,1,0,2,0,0,1,0,0
2798,3,3,3,1,5,2,1,5,3,2,3,3,2,1,3,3,0,2,0,0,1,2,2
2799,3,3,3,3,1,3,2,3,3,2,0,4,2,2,4,0,0,2,0,0,0,1,1
2800,3,3,3,3,5,3,3,5,2,2,4,2,2,4,3,2,0,2,0,2,1,2,2
2801,3,3,3,4,4,1,1,3,3,2,3,1,2,3,3,2,0,2,0,0,1,2,1
2802,3,3,3,3,5,3,2,1,2,2,2,4,2,1,2,2,0,2,0,0,1,0,0
2803,4,4,4,4,4,3,3,2,3,3,0,4,3,3,3,0,0,3,4,3,1,3,3
2804,2,2,3,2,4,2,1,5,1,1,1,4,1,4,4,3,0,1,0,0,1,0,0
2805,2,2,3,4,5,4,1,4,3,1,2,1,1,3,1,3,0,1,0,0,1,3,0
2806,4,4,3,3,4,5,1,4,3,3,4,3,3,3,2,4,0,3,3,0,0,3,3
2807,3,3,4,2,5,4,4,5,3,2,3,3,2,1,3,3,1,2,0,0,1,3,0
2808,3,3,3,3,4,3,3,4,2,2,2,2,2,0,2,2,0,2,0,0,1,2,2
2809,5,5,5,5,5,5,2,1,1,4,0,4,4,1,1,1,0,4,4,0,1,4,4
2810,2,2,1,5,5,1,2,5,2,1,4,2,1,0,2,3,0,1,0,0,1,0,0
2811,2,2,2,3,5,3,3,1,3,1,1,3,1,1,3,1,0,1,0,0,1,2,1
2812,3,3,4,3,5,3,3,3,2,2,0,0,2,3,2,2,0,2,2,0,1,2,2
2813,5,5,3,3,5,5,4,4,3,4,3,0,4,1,3,3,0,4,4,0,1,2,2
2814,4,4,4,2,5,4,4,1,4,3,1,0,3,2,4,4,0,3,0,0,1,3,3
2815,4,4,3,4,4,4,3,4,1,3,3,3,3,4,4,3,0,3,0,0,1,0,0
2816,2,2,4,5,5,5,3,1,3,1,2,3,1,0,3,2,0,1,4,4,0,0,1
2817,4,4,4,4,5,1,3,1,1,3,0,4,3,3,1,0,0,3,0,0,1,1,0
2818,1,1,3,3,4,1,2,1,1,0,4,1,0,4,1,4,0,0,0,0,1,0,0
2819,1,1,4,4,5,1,2,2,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0
2820,3,3,3,3,1,3,3,5,2,2,0,2,2,0,2,2,0,2,0,0,1,2,2
2821,4,4,4,3,4,4,4,5,3,3,3,2,3,0,3,3,0,3,0,0,1,3,3
2822,2,2,4,3,5,2,1,3,1,1,1,1,1,4,1,1,0,1,0,0,1,0,1
2823,5,5,4,1,5,3,3,1,4,4,4,4,4,2,3,4,0,4,0,0,1,2,2
2824,1,1,3,3,1,3,1,5,1,0,2,4,0,3,4,2,0,0,0,0,1,2,0
2825,1,1,3,3,4,3,4,1,3,0,0,4,0,1,3,3,0,0,0,0,2,2,0
2826,5,5,4,5,1,5,5,5,4,4,4,3,4,2,4,4,0,4,0,0,0,0,4
2827,2,2,2,2,5,2,2,5,1,1,1,4,1,0,1,1,0,1,0,0,0,2,0
2828,2,2,4,3,5,1,2,3,4,1,1,1,1,4,4,1,0,1,0,0,2,0,1
2829,2,2,3,3,5,2,1,3,4,1,2,1,1,0,1,1,0,1,0,0,1,0,0
2830,4,4,4,4,2,4,4,3,0,3,0,0,3,0,0,3,0,3,0,0,0,0,0
2831,2,2,2,2,5,3,2,4,3,1,3,0,1,2,0,3,0,1,0,0,1,1,1
2832,1,1,4,1,5,5,1,3,4,0,3,1,0,0,4,4,0,0,0,0,2,3,0
2833,1,1,1,1,1,1,1,4,4,0,4,3,0,3,4,1,0,0,0,0,1,0,0
2834,1,1,3,2,4,2,3,5,1,0,1,1,0,2,2,2,0,0,0,0,1,0,0
2835,1,1,4,5,5,3,1,5,0,0,1,4,0,2,0,0,0,0,0,0,1,0,0
2836,1,1,4,3,1,1,1,3,3,0,2,1,0,1,1,0,0,0,0,0,0,0,0
2837,4,4,2,3,3,4,1,5,4,3,0,3,3,0,4,2,0,3,0,0,1,0,2
2838,3,3,4,1,5,3,2,4,3,2,0,0,2,0,0,0,0,2,0,0,1,2,2
2839,2,2,3,3,2,5,3,3,4,1,1,1,1,1,4,4,0,1,0,0,1,1,0
2840,4,4,4,4,5,4,4,1,1,3,3,3,3,3,2,2,0,3,0,3,1,0,3
2841,4,4,4,3,5,4,4,5,1,3,2,3,3,3,1,3,0,3,2,3,1,3,3
2842,4,4,4,4,4,3,4,4,3,3,2,3,3,0,3,1,0,3,0,3,1,3,3
2843,5,5,4,5,4,1,2,1,3,4,4,2,4,4,3,3,0,4,0,0,1,0,4
2844,4,4,4,5,5,4,5,1,3,3,3,4,3,4,3,3,0,3,0,0,1,0,3
2845,3,3,4,5,4,2,1,2,2,2,2,1,2,2,2,2,0,2,0,0,1,0,0
2846,4,4,4,4,5,4,2,1,3,3,1,2,3,0,2,1,0,3,0,0,1,0,3
2847,3,3,3,3,5,3,3,2,0,2,2,3,2,1,0,2,0,2,0,2,1,2,2
2848,4,4,4,3,5,4,1,5,1,3,4,2,3,1,1,4,0,3,0,0,1,0,0
2849,4,4,2,5,4,4,3,5,2,3,0,4,3,4,2,1,0,3,0,0,0,2,1
2850,5,5,5,5,5,5,1,2,0,4,0,4,4,0,1,1,0,4,0,4,0,0,4
2851,4,4,2,2,5,3,4,2,4,3,2,2,3,3,2,2,0,3,0,0,0,0,0
2852,5,5,3,3,5,5,3,2,0,4,2,3,4,4,2,4,0,4,0,0,1,0,0
2853,3,3,3,3,4,3,1,4,2,2,0,3,2,0,2,0,0,2,0,0,1,3,1
2854,3,3,3,1,4,4,1,5,3,2,1,3,2,1,3,4,0,2,0,0,1,0,0
2855,3,3,3,3,5,3,5,3,2,2,0,0,2,2,3,2,0,2,0,0,1,0,0
2856,2,2,2,2,4,2,2,4,3,1,1,1,1,0,3,1,0,1,0,0,1,0,1
2857,2,2,2,1,5,1,1,3,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0
2858,4,4,4,4,5,5,4,2,1,3,1,1,3,4,3,3,0,3,0,0,1,3,3
2859,2,2,2,2,5,2,2,5,2,1,2,4,1,4,2,1,0,1,2,0,1,1,1
2860,4,4,3,1,4,5,3,3,3,3,1,4,3,2,1,3,0,3,0,0,1,2,4
2861,5,5,4,4,5,5,2,2,0,4,4,4,4,3,4,1,0,4,0,0,1,1,0
2862,4,4,2,2,4,4,3,2,2,3,0,3,3,1,3,2,0,3,0,3,0,3,3
2863,3,3,4,5,4,4,4,2,1,2,4,1,2,2,1,4,0,2,0,0,1,0,3
2864,5,5,4,5,5,5,3,3,4,4,3,0,4,2,0,3,0,4,0,0,1,0,4
2865,3,3,3,3,4,3,3,4,2,2,1,4,2,4,1,2,0,2,0,0,1,2,2
2866,4,4,4,4,5,3,4,4,4,3,2,3,3,3,2,1,0,3,0,0,1,3,3
2867,4,4,4,2,1,4,1,5,3,3,3,3,3,4,3,3,0,3,0,0,1,1,1
2868,4,4,4,4,4,4,1,4,4,3,1,3,3,2,4,4,0,3,4,0,1,3,3
2869,4,4,4,1,5,2,2,2,2,3,2,0,3,2,2,3,0,3,0,1,0,3,0
2870,3,3,3,1,3,3,2,4,2,2,0,3,2,3,3,1,0,2,0,0,1,2,0
2871,4,4,4,5,5,5,3,3,4,3,1,4,3,2,4,1,0,3,0,0,1,3,0
2872,5,5,3,5,5,3,4,5,0,4,0,0,4,2,3,1,0,4,0,0,2,0,0
2873,4,4,4,4,3,4,3,5,2,3,4,1,3,2,4,4,0,3,0,0,1,2,0
2874,5,5,3,3,5,5,4,2,1,4,0,1,4,2,0,2,0,4,0,0,0,2,2
2875,2,2,2,2,5,2,2,1,1,1,1,2,1,2,1,1,0,1,0,0,0,1,1
2876,2,2,2,2,4,2,2,3,4,1,0,1,1,4,0,0,0,1,0,0,0,1,1
2877,5,5,4,1,5,2,3,1,0,4,1,4,4,0,4,4,0,4,0,0,2,2,0
2878,4,4,4,3,5,4,2,2,1,3,4,3,3,3,1,0,0,3,0,0,1,2,2
2879,2,2,3,5,5,2,1,4,2,1,1,3,1,4,2,3,0,1,0,0,1,4,0
2880,3,3,3,3,5,3,2,4,3,2,3,2,2,2,3,2,0,2,0,0,1,0,0
2881,4,4,4,4,4,4,4,2,2,3,0,0,3,0,2,2,0,3,0,0,0,2,3
2882,4,4,3,3,3,3,3,3,1,3,0,2,3,0,1,0,0,3,2,2,1,2,2
2883,3,3,2,5,5,2,3,3,3,2,1,2,2,4,3,2,0,2,0,0,1,2,2
2884,3,3,2,1,5,3,3,1,3,2,1,3,2,3,3,4,0,2,0,0,1,2,1
2885,4,4,4,4,3,4,1,4,3,3,3,3,3,3,3,3,0,3,0,0,1,3,3
2886,2,2,3,3,5,2,3,1,1,1,1,1,1,4,1,1,0,1,0,0,1,0,0
2887,3,3,3,3,5,3,3,1,2,2,2,3,2,3,2,2,0,2,0,0,0,2,2
2888,3,3,3,3,3,3,3,1,2,2,2,3,2,0,2,2,0,2,2,2,0,2,2
2889,1,1,1,5,5,1,2,3,0,0,0,2,0,4,1,0,0,0,0,0,1,2,0
2890,4,4,4,4,5,4,4,5,2,3,4,2,3,4,2,0,0,3,0,0,1,2,3
2891,4,4,2,1,5,3,3,2,3,3,3,1,3,4,3,3,0,3,0,0,1,2,2
2892,3,3,2,3,4,3,2,1,3,2,3,3,2,2,3,3,0,2,0,0,1,0,0
2893,4,4,4,4,3,3,4,4,2,3,1,1,3,4,3,2,0,3,0,0,0,3,3
2894,1,1,4,4,5,4,1,4,2,0,2,4,0,1,1,2,1,0,0,0,1,0,0
2895,3,3,2,3,4,3,2,1,2,2,2,2,2,2,2,2,0,2,2,0,1,2,2
2896,3,3,3,3,4,3,3,4,4,2,0,4,2,4,0,2,0,2,0,0,1,2,0
2897,5,5,3,3,3,2,2,2,1,4,1,1,4,1,1,1,0,4,0,0,1,2,0
2898,3,3,3,3,5,4,3,2,0,2,3,3,2,0,0,3,0,2,0,0,1,2,0
2899,3,3,5,2,5,2,5,4,0,2,0,1,2,2,3,0,0,2,0,0,1,2,2
2900,3,3,3,3,5,3,3,5,4,2,3,4,2,1,4,3,0,2,0,0,1,2,2
2901,4,4,3,3,5,5,3,2,4,3,4,0,3,0,3,1,0,3,0,0,1,2,0
2902,3,3,3,5,5,3,1,3,2,2,2,2,2,0,2,2,0,2,0,0,1,0,0
2903,4,4,4,4,4,4,4,2,3,3,3,3,3,4,3,3,0,3,3,3,1,3,3
2904,3,3,2,3,4,3,3,5,2,2,2,2,2,1,2,2,0,2,0,0,1,2,2
2905,4,4,4,4,5,1,4,4,3,3,3,3,3,4,3,3,0,3,3,0,1,3,3
2906,2,2,3,5,5,3,2,2,1,1,1,1,1,3,1,1,0,1,0,0,0,0,0
2907,4,4,4,2,5,4,4,3,3,3,3,0,3,0,3,3,0,3,0,0,0,3,3
2908,4,4,4,4,4,4,4,5,0,3,1,0,3,4,0,1,1,3,0,0,1,3,3
2909,5,5,4,5,5,5,5,5,4,4,4,0,4,0,4,4,0,4,0,0,1,2,0
2910,4,4,4,4,4,4,4,1,3,3,2,1,3,3,4,2,0,3,0,3,1,3,3
2911,3,3,3,3,3,3,3,1,4,2,4,4,2,4,4,4,0,2,0,0,1,2,2
2912,4,4,4,3,1,2,4,1,3,3,3,3,3,0,3,3,0,3,0,0,1,3,3
2913,3,3,2,2,4,3,3,4,3,2,0,2,2,0,2,4,0,2,0,0,2,2,2
2914,4,4,4,4,4,4,2,3,2,3,4,0,3,1,2,4,0,3,0,3,1,3,3
2915,3,3,3,3,5,3,1,5,3,2,0,0,2,3,1,0,0,2,0,0,1,0,2
2916,3,3,3,3,4,3,3,1,3,2,2,2,2,3,0,2,0,2,0,0,1,0,2
2917,5,5,3,3,3,3,3,3,0,4,2,4,4,4,0,0,0,4,2,0,1,2,2
2918,1,1,4,1,1,1,1,2,3,0,2,0,0,0,3,3,0,0,0,0,1,0,0
2919,1,1,4,3,5,3,1,2,4,0,0,1,0,2,2,1,0,0,0,0,1,0,0
2920,1,1,1,2,5,3,1,3,0,0,0,2,0,3,0,0,0,0,2,0,1,0,0
2921,2,2,3,5,5,2,1,4,3,1,3,0,1,1,4,3,0,1,0,1,1,0,0
2922,5,5,3,3,4,4,1,3,1,4,1,2,4,1,1,1,0,4,0,0,1,3,4
2923,3,3,3,3,5,3,3,3,2,2,2,1,2,0,2,2,0,2,0,2,1,2,2
2924,2,2,2,1,5,2,2,2,2,1,2,0,1,4,2,2,0,1,0,0,1,0,0
2925,4,4,3,3,5,25,2,2,4,3,0,0,3,0,4,0,1,3,1,0,1,1,1
2926,3,3,3,3,5,3,3,4,4,2,4,0,2,2,4,3,1,2,0,2,1,2,2
2927,2,2,4,2,5,2,2,3,1,1,1,4,1,0,1,1,0,1,0,0,1,2,1
2928,4,4,4,2,1,4,2,2,4,3,1,1,3,0,1,4,0,3,0,0,1,3,3
2929,3,3,2,5,5,3,2,3,3,2,0,2,2,4,3,0,0,2,0,0,1,0,2
2930,3,3,3,3,5,3,2,1,3,2,0,3,2,1,3,0,0,2,0,0,1,0,0
2931,3,3,3,3,5,3,3,5,4,2,1,1,2,4,4,1,0,2,0,2,1,2,2
2932,4,4,2,1,2,4,3,4,2,3,2,2,3,3,2,4,0,3,0,0,1,2,0
2933,3,3,3,3,5,1,3,4,1,2,2,1,2,0,4,2,0,2,2,0,0,2,2
2934,5,5,3,3,5,5,1,5,3,4,3,1,4,2,3,3,1,4,0,0,0,0,0
2935,2,2,2,5,5,2,2,1,0,1,3,2,1,1,0,0,0,1,0,0,1,1,1
2936,2,2,2,5,1,2,3,5,3,1,3,0,1,0,1,3,0,1,0,0,1,0,0
2937,2,2,2,2,5,4,2,5,2,1,2,3,1,1,3,1,0,1,0,0,1,1,1
2938,2,2,2,1,5,4,1,5,1,1,4,3,1,1,1,4,0,1,4,0,1,0,0
2939,3,3,4,5,4,3,3,2,2,2,0,2,2,2,2,3,0,2,0,0,1,2,2
2940,2,2,2,2,5,2,1,2,1,1,1,1,1,3,4,1,0,1,0,1,0,1,1
2941,4,4,4,5,5,4,4,1,3,3,1,3,3,4,4,4,0,3,0,0,0,0,0
2942,5,5,3,5,5,3,1,1,4,4,4,1,4,3,4,4,0,4,0,0,1,2,2
2943,4,4,3,4,4,4,3,2,3,3,3,1,3,4,1,3,0,3,0,0,1,3,3
2944,3,3,3,3,5,1,4,3,2,2,0,0,2,4,2,3,0,2,0,0,1,2,0
2945,3,3,3,3,5,1,5,5,2,2,1,3,2,3,2,0,0,2,0,0,4,0,1
2946,5,5,3,1,5,2,5,4,0,4,4,1,4,1,3,1,0,4,0,0,1,1,0
2947,3,3,3,5,5,1,3,2,2,2,3,4,2,3,2,2,0,2,0,0,1,0,2
2948,2,2,2,2,5,2,2,5,4,1,4,1,1,4,4,1,0,1,0,0,1,1,0
2949,3,3,3,3,4,3,3,2,2,2,2,0,2,2,2,2,0,2,0,2,0,2,2
2950,3,3,3,3,4,3,3,3,2,2,2,2,2,2,2,2,0,2,0,0,1,2,2
2951,4,4,3,3,4,2,4,1,3,3,3,2,3,3,3,3,0,3,0,0,1,3,3
2952,4,4,4,2,4,5,4,5,3,3,3,3,3,2,3,3,0,3,0,0,1,3,3
2953,4,4,4,3,2,4,1,3,3,3,4,3,3,2,3,4,0,3,2,0,3,3,3
2954,3,3,3,3,5,3,3,3,4,2,3,2,2,1,4,0,0,2,0,0,1,2,0
2955,2,2,2,3,4,2,3,3,4,1,1,4,1,0,1,2,0,1,0,0,0,2,1
2956,3,3,3,3,5,3,3,5,2,2,0,2,2,3,2,0,0,2,0,0,1,2,2
2957,4,4,4,5,5,4,4,2,3,3,3,3,3,1,3,3,0,3,0,0,1,3,3
2958,3,3,3,1,5,3,3,5,2,2,2,4,2,2,2,2,0,2,0,0,1,3,2
2959,3,3,3,3,5,3,1,1,2,2,0,3,2,1,2,0,0,2,0,0,1,3,0
2960,4,4,3,5,5,5,3,2,0,3,1,1,3,0,0,1,0,3,0,0,2,1,0
2961,3,3,4,5,5,2,3,5,1,2,1,2,2,2,1,1,0,2,0,0,1,2,0
2962,2,2,2,2,5,2,4,3,0,1,4,4,1,3,1,4,0,1,0,0,0,0,0
2963,5,5,4,3,5,3,2,4,2,4,0,3,4,3,1,0,0,4,0,3,1,0,0
2964,4,4,4,5,5,1,4,1,3,3,4,2,3,3,1,4,0,3,0,3,0,0,0
2965,3,3,3,3,3,3,3,1,2,2,2,2,2,2,2,2,0,2,2,0,1,2,2
2966,2,2,4,4,5,4,1,2,0,1,4,3,1,3,3,4,0,1,0,0,1,1,0
2967,1,1,2,2,3,2,2,4,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1
2968,1,1,2,2,4,3,5,4,0,0,0,0,0,4,0,0,0,0,0,0,1,2,0
2969,3,3,3,3,5,3,5,2,2,2,2,2,2,4,2,3,0,2,0,0,1,2,2
2970,4,4,2,4,5,2,4,3,1,3,1,0,3,2,0,1,0,3,2,0,0,1,3
2971,5,5,2,5,4,2,1,2,4,4,4,4,4,3,4,3,0,4,0,0,1,0,0
2972,3,3,4,3,5,4,2,4,2,2,2,2,2,0,2,2,0,2,0,0,1,3,2
2973,4,4,4,4,4,4,1,3,3,3,3,3,3,0,3,3,0,3,0,0,1,0,3
2974,3,3,3,3,4,3,3,2,3,2,3,4,2,1,4,2,0,2,0,2,1,2,2
2975,4,4,4,4,5,5,1,3,3,3,4,2,3,1,3,3,0,3,0,0,1,1,0
2976,5,5,4,5,5,5,3,3,0,4,3,2,4,4,0,3,0,4,4,4,1,4,4
2977,3,3,3,1,3,2,3,3,3,2,3,2,2,2,3,2,0,2,0,0,1,2,2
2978,4,4,3,2,5,2,4,1,0,3,3,1,3,1,0,1,0,3,4,0,1,2,1
2979,2,2,2,2,5,2,2,3,1,1,1,1,1,4,1,1,0,1,0,0,1,1,1
2980,2,2,1,2,5,2,3,2,3,1,3,0,1,0,3,0,0,1,0,0,1,2,1
2981,4,4,4,4,3,4,1,5,3,3,3,3,3,2,3,3,0,3,0,0,1,3,3
2982,4,4,4,4,4,4,3,5,3,3,3,3,3,0,3,3,0,3,0,0,1,3,3
2983,4,4,2,5,5,4,2,4,3,3,3,3,3,1,3,3,0,3,0,0,1,0,0
2984,4,4,1,1,5,3,1,2,3,3,3,3,3,4,3,3,0,3,0,0,1,0,0
2985,3,3,3,3,5,3,2,3,3,2,1,2,2,0,0,1,0,2,0,0,1,1,1
2986,3,3,3,3,5,4,3,5,0,2,1,0,2,4,0,1,0,2,0,2,1,2,2
2987,4,4,4,4,5,4,1,2,3,3,3,3,3,4,3,3,0,3,0,0,1,0,0
2988,4,4,4,4,4,1,1,1,3,3,1,3,3,4,3,1,0,3,0,3,1,3,3
2989,3,3,3,3,5,3,2,2,1,2,2,4,2,0,1,1,0,2,0,0,1,0,2
2990,3,3,3,3,5,1,4,1,1,2,1,3,2,3,1,1,0,2,0,2,1,2,2
2991,3,3,3,5,4,5,1,2,2,2,4,3,2,0,2,2,0,2,0,0,1,0,2
2992,4,4,4,4,4,2,4,5,3,3,3,3,3,3,3,3,0,3,0,0,2,3,3
2993,4,4,4,1,5,4,4,3,3,3,2,3,3,3,3,1,0,3,0,0,1,3,3
2994,4,4,3,3,4,2,4,2,3,3,3,3,3,1,3,3,0,3,0,0,0,3,3
2995,4,4,4,4,4,4,1,4,0,3,2,2,3,4,2,2,0,3,0,0,1,0,0
2996,4,4,4,4,4,2,1,3,1,3,2,1,3,3,1,2,0,3,0,0,1,2,3
2997,3,3,3,5,5,3,3,3,4,2,4,4,2,4,4,4,0,2,0,0,0,0,2
2998,3,3,3,2,4,3,2,2,2,2,2,4,2,3,2,4,0,2,0,0,2,2,2
2999,4,4,4,3,4,4,5,5,4,3,4,4,3,3,4,3,0,3,0,0,0,1,1
